Gender,Marital_Status,oneProduct,prefCount,totCount,preftotCount,prefPurchase,totPurchase,preftotPurchase,Age_0_17,Age_18_25,Age_26_35,Age_36_45,Age_46_50,Age_51_55,Age_55gt,City_Category_A,City_Category_B,City_Category_C,CityYears_0,CityYears_1,CityYears_2,CityYears_3,CityYears_4gt,prefCat1_1,prefCat1_5,prefCat1_8,prefCat1_19,prefCat2_1,prefCat2_5,prefCat2_8,prefCat2_19
1,1,0,0.0144927536231884,0.00784313725490196,0.641025641025641,0.00833186658372699,0.00622081595017476,0.502088581116593,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0.0062111801242236,0.00294117647058824,0.5625,0.00117886583267831,3.08786844155566e-05,0.622991753316764,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0.0993788819875776,0.057843137254902,0.744791666666667,0.103818541391309,0.0629193222891207,0.77499605276623,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0.0227743271221532,0.00784313725490196,1,0.0129483926428569,0.00509946224389872,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0.0579710144927536,0.092156862745098,0.186868686868687,0.0735748933281296,0.0906952707484031,0.166537350393295,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1,0,0,0.175983436853002,0.0931372549019608,0.848333333333333,0.145811491518543,0.0819325863042551,0.874962209396183,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,0,0.010351966873706,0.00588235294117647,0.575757575757576,0.0121785768556751,0.00947356131777645,0.487351741762912,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,1,0,0.0600414078674948,0.046078431372549,0.528846153846154,0.0384887851049664,0.0351316513663103,0.377821775144577,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,0,0.204968944099379,0.140196078431373,0.629504504504505,0.113424566980897,0.113685976169089,0.302347761393202,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1,1,0,0.0186335403726708,0.0117647058823529,0.588235294117647,0.0182864501853571,0.0153326963810468,0.44091542482279,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,0.0890269151138716,0.0686274509803922,0.533333333333333,0.0744121249357272,0.063805464288182,0.426820865015329,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1,1,0,0.031055900621118,0.0205882352941176,0.596153846153846,0.0329585013718208,0.0229788876525767,0.599703731506274,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,1,0,0.05175983436853,0.0441176470588235,0.463333333333333,0.0615608475152533,0.0503333992523356,0.466907666482957,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,0,0.05175983436853,0.0490196078431373,0.406060606060606,0.0538717998894381,0.0491371361449773,0.377196042011911,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0.25879917184265,0.186274509803922,0.593162393162393,0.202271876707032,0.155562046856498,0.527440801241443,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0.0351966873706004,0.0303921568627451,0.449074074074074,0.0352482706020014,0.0368410343406233,0.281984655957986,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0.0351966873706004,0.0264705882352941,0.526041666666667,0.0307166520356116,0.0235659638747984,0.515151151703502,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0.0600414078674948,0.0450980392156863,0.542483660130719,0.0502085699719732,0.0443964956505372,0.401754492821882,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,0,0,0.0600414078674948,0.0352941176470588,0.715447154471545,0.0351735665847838,0.0280991262952488,0.4831350709441,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0.115942028985507,0.103921568627451,0.442942942942943,0.113920893183094,0.100328086021915,0.404416584053642,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0.0703933747412008,0.0588235294117647,0.479487179487179,0.0601760901229264,0.0497315508199768,0.457626084032544,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,0,0.0786749482401656,0.0725490196078431,0.424050632911392,0.0675546605649883,0.0582662667051062,0.421870865716335,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0,0.111801242236025,0.0647058823529412,0.753521126760563,0.0643119596029828,0.049998880171167,0.511646421911276,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0,0,0.238095238095238,0.196078431372549,0.499186991869919,0.194852127953041,0.169484521344652,0.414860777174205,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0.0331262939958592,0.0156862745098039,0.833333333333333,0.0475880988119146,0.0243070523007717,0.943940871222148,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,0,0.236024844720497,0.164705882352941,0.615606936416185,0.228279078174292,0.166351669140615,0.581552041712715,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,1,0,0.0662525879917184,0.0480392156862745,0.567901234567901,0.0671986321512242,0.0541623561198646,0.479747449511836,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
0,1,0,0.0124223602484472,0.00980392156862745,0.455555555555555,0.00860918247203246,0.00777227923289342,0.394212362158293,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,0,0.0020703933747412,0.00588235294117647,0.151515151515151,0.0025106015932727,0.00381732970858242,0.235513012492187,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
1,0,0,0.020703933747412,0.0107843137254902,0.708333333333333,0.017116876803601,0.00984248535287713,0.732197174403069,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0.0227743271221532,0.0186274509803922,0.465277777777778,0.0319955483693935,0.023527556128442,0.551920876598759,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0
1,1,0,0.0559006211180124,0.0450980392156863,0.496732026143791,0.0471338619462474,0.0403398561377342,0.427953740583686,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0.0227743271221532,0.0127450980392157,0.675925925925926,0.0233517469625529,0.0138232624187826,0.732744383878134,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0.0186335403726708,0.0107843137254902,0.635416666666667,0.0174588754385217,0.0114828678101628,0.623443349106861,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0,0,0.0683229813664596,0.0676470588235294,0.385135135135135,0.0354208186612821,0.0392642486305923,0.243230640347348,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0.0062111801242236,0.0117647058823529,0.176470588235294,0.010132233398672,0.00968265956965216,0.359824996271533,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0.366459627329193,0.225490196078431,0.721985815602837,0.193953493287389,0.149138994584317,0.527480975952022,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,0,0.0227743271221532,0.0156862745098039,0.555555555555555,0.035843898485622,0.0236449713728863,0.653719677114191,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0.020703933747412,0.00686274509803922,1,0.0126215170162997,0.0049284858246348,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0.178053830227743,0.162745098039216,0.433723196881092,0.190964603779003,0.180798032913437,0.344745433875284,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,0,0.0496894409937888,0.0431372549019608,0.452380952380952,0.0381074302073164,0.0409803029256124,0.261875811256651,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0.0641821946169772,0.0882352941176471,0.23859649122807,0.0558104602386957,0.0725585229695955,0.138746203587409,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0.0144927536231884,0.00588235294117647,0.787878787878788,0.0124258289321735,0.00588153163992976,0.846390665573447,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
0,0,0,0.0186335403726708,0.00882352941176471,0.75,0.00995513021639021,0.00789055221857153,0.47122717317848,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0,0,0.173913043478261,0.164705882352941,0.413294797687861,0.148226799938633,0.13652800644259,0.36720477615914,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0,0.0227743271221532,0.0127450980392157,0.675925925925926,0.0287000079805755,0.0158998539457288,0.812985844376187,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,1,0,0.300207039337474,0.25,0.492948717948718,0.231264687994117,0.202523855928064,0.409019326663416,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0.041407867494824,0.0333333333333333,0.491452991452991,0.0392234353425799,0.0325624304574382,0.452259811988597,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0,0.082815734989648,0.0519607843137255,0.67816091954023,0.0600667671709006,0.051334955099629,0.429395898571796,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1,1,0,0.0641821946169772,0.0598039215686274,0.416666666666667,0.0575506994300266,0.0620894099931619,0.254697425396927,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0,0,0.0745341614906832,0.0705882352941176,0.409090909090909,0.0928833309100079,0.0894273385957346,0.333459239608094,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1,1,0,0.010351966873706,0.00588235294117647,0.575757575757576,0.00817170845900918,0.0060758576816684,0.503804171070174,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0.0890269151138716,0.0598039215686274,0.628787878787879,0.0949816027692233,0.0668003154581649,0.611507070218924,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0.0372670807453416,0.0343137254901961,0.416666666666667,0.0382039988149392,0.0386036925760114,0.304121883337507,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,1,0,0.0124223602484472,0.00392156862745098,0.87037037037037,0.0158221286417753,0.00751648173606826,0.885544173625228,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0.273291925465839,0.230392156862745,0.484722222222222,0.194729504041852,0.187553602870574,0.331191880887368,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0.105590062111801,0.0588235294117647,0.784615384615385,0.125575630893646,0.0715479131870567,0.853946497644683,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0.0082815734989648,0.00294117647058824,0.708333333333333,0.00620189106842414,0.00446587738589063,0.509798595738023,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0,0,0.0144927536231884,0.0107843137254902,0.489583333333333,0.013347239212831,0.0098588777409002,0.524984984381165,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0.031055900621118,0.0176470588235294,0.695652173913043,0.0240224432732312,0.0148953436564079,0.692313175912739,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0.0890269151138716,0.0431372549019608,0.904761904761905,0.0917915590291102,0.0490775707815214,0.924564644566655,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1,1,0,0.225672877846791,0.134313725490196,0.745305164319249,0.148319360038015,0.100635252688185,0.653776506701202,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,0,0.0186335403726708,0.0127450980392157,0.546296296296296,0.0280770493589484,0.0169404846714494,0.727327005596107,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,1,0,0.072463768115942,0.0607843137254902,0.477611940298507,0.0667325519657542,0.0633910799676917,0.345076302524509,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1,1,0,0.0248447204968944,0.0176470588235294,0.543478260869565,0.0260256041641841,0.0207965080401328,0.479979475267962,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0.146997929606625,0.141176470588235,0.404921700223714,0.118882333155866,0.124747883642636,0.268772388550747,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0.0703933747412008,0.0431372549019608,0.69047619047619,0.0536943322973162,0.0393572659021651,0.563791839959955,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,1,0,0.15527950310559,0.159803921568627,0.368055555555555,0.135445124797616,0.153529676655381,0.214979094641738,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0.12008281573499,0.132352941176471,0.333333333333333,0.0960280056250303,0.0983620478095433,0.287194909892019,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0.0351966873706004,0.0313725490196078,0.432432432432432,0.0480550900219848,0.0374316368323616,0.507514278961333,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1,0,0,0.062111801242236,0.0617647058823529,0.382352941176471,0.0756077536210495,0.0621395402030464,0.463123825612235,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,1,0.0165631469979296,0.0127450980392157,0.481481481481481,0.0169902443841711,0.0120850974608477,0.561006371185955,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0,0,0,0.0165631469979296,0.0156862745098039,0.388888888888889,0.0216228044762647,0.0164528111277629,0.515645536400083,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1,1,0,0.0124223602484472,0.00784313725490196,0.551282051282051,0.0143652181011113,0.0110012937596943,0.501791536980646,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1,1,0,0.144927536231884,0.096078431372549,0.648867313915858,0.112941906147703,0.0818920818571051,0.582470201678436,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1,0,0.0372670807453416,0.0264705882352941,0.5625,0.0215377147786046,0.023122225743197,0.273211113054336,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1,1,0,0.0289855072463768,0.0343137254901961,0.3,0.028121689564359,0.0357141529686186,0.166079550503518,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,1,0,0.0600414078674948,0.0294117647058824,0.866666666666667,0.0259080819907564,0.0152879032277279,0.743223538432437,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,1,0,0.0351966873706004,0.0558823529411765,0.190860215053763,0.0442102017992371,0.0494956719806913,0.233414152962521,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0.209109730848861,0.134313725490196,0.679577464788732,0.100794304128436,0.0881078466644588,0.410711208749686,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0.0289855072463768,0.0166666666666667,0.681818181818182,0.0234867608083048,0.0165999614016445,0.57748039735722,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0.0269151138716356,0.0235294117647059,0.436781609195402,0.0319662133772666,0.0261348988699259,0.463536952054616,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1,1,0,0.0476190476190476,0.0480392156862745,0.373456790123457,0.0357936099276902,0.0415180113746018,0.214438864748991,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,1,0,0.020703933747412,0.0147058823529412,0.533333333333333,0.0160852325463174,0.0105437364637712,0.621423891409954,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0.0082815734989648,0.0117647058823529,0.245098039215686,0.013122580546418,0.0120096162322763,0.38264259649054,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1,1,0,0.0372670807453416,0.0166666666666667,0.893939393939394,0.0371206083603634,0.0194553819688497,0.893762826278353,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,1,0,0.213250517598344,0.195098039215686,0.433823529411765,0.209706748469388,0.176303850066832,0.444696418237419,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0.0082815734989648,0.00490196078431373,0.533333333333333,0.00762272503491957,0.00602601338552848,0.467335064816873,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0,0.0124223602484472,0.00588235294117647,0.681818181818182,0.00949834248184237,0.0049691808809479,0.732073569300757,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,1,0,0.0579710144927536,0.0607843137254902,0.355721393034826,0.0853156317609413,0.0780571208009397,0.373585680583546,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0.0993788819875776,0.0686274509803922,0.611111111111111,0.100375779427097,0.0737128520610807,0.56890234224255,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0.041407867494824,0.0294117647058824,0.566666666666667,0.0434793778649446,0.0321824510908801,0.55167315278475,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0,0,0.010351966873706,0.0117647058823529,0.313725490196078,0.011728895113009,0.0173833650618169,0.12135451618074,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,0,0,0.020703933747412,0.0127450980392157,0.611111111111111,0.0132716241710132,0.00865127338833996,0.613737383781806,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0,0,0.020703933747412,0.0127450980392157,0.611111111111111,0.00841914274042759,0.00417262518852438,0.747262015919216,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,1,1,0.0062111801242236,0.00490196078431373,0.416666666666667,0.00629481557764608,0.00755946410233806,0.258749609013863,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0.0082815734989648,0.00686274509803922,0.416666666666667,0.00394510092877136,0.00406779014884193,0.347369252414171,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0.0869565217391304,0.0715686274509804,0.491452991452991,0.0834771841177073,0.0689746894857603,0.458731766061058,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0,0,0.0248447204968944,0.0196078431372549,0.486666666666667,0.0368079447175696,0.0260821001317586,0.587904724770382,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,1,0,0.0993788819875776,0.0529411764705882,0.822033898305085,0.127326073560499,0.0768164457585887,0.784580712670863,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0.360248447204969,0.349019607843137,0.402123730378578,0.29875266155837,0.288236984372431,0.329194501264023,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0.0062111801242236,0.00980392156862745,0.222222222222222,0.0106473267076336,0.00894557393610304,0.436297350431032,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
1,0,0,0.194616977225673,0.155882352941176,0.516260162601626,0.139600854613957,0.117835251735139,0.440843764849663,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,1,0,0.15527950310559,0.111764705882353,0.588235294117647,0.0964736788594555,0.0845552730833653,0.40850173012209,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1,1,0,0.0082815734989648,0.00882352941176471,0.333333333333333,0.00671388689374501,0.00820858360713545,0.24667275871965,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,1,0,0.122153209109731,0.0970588235294118,0.517628205128205,0.0998410079867705,0.09083403421911,0.377807670028029,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,0,0.062111801242236,0.0343137254901961,0.766666666666667,0.0713179209835567,0.0425986700245648,0.781453750570413,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0.0144927536231884,0.00784313725490196,0.641025641025641,0.00922959022477892,0.00787921097336952,0.426005680844071,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1,0,0,0.020703933747412,0.0294117647058824,0.233333333333333,0.0300290106673692,0.0304993721810692,0.30353917448323,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0.0869565217391304,0.0607843137254902,0.599502487562189,0.0986145866699609,0.0696816588715461,0.607166749930132,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0.0186335403726708,0.00882352941176471,0.75,0.0229771336469444,0.0129767671256376,0.775157972532376,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,1,0,0.0973084886128364,0.0598039215686274,0.69949494949495,0.0993920550637845,0.0689600125802048,0.625929017323987,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1,1,0,0.0579710144927536,0.05,0.458333333333333,0.0493170412982028,0.0483904247486937,0.322702239525595,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,1,0,0.136645962732919,0.0941176470588235,0.618811881188119,0.0938603136912785,0.0798596163514071,0.43358521583032,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1,0,0,0.020703933747412,0.0137254901960784,0.570175438596491,0.0191023638173097,0.0173000688575602,0.386903621756785,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,1,0,0.0662525879917184,0.0607843137254902,0.425373134328358,0.0600428983263749,0.057150821882885,0.344045164014335,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,1,0,0.0455486542443064,0.0245098039215686,0.766666666666667,0.049550810210618,0.0273866292437343,0.854014101845135,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
0,0,0,0.0020703933747412,0.00490196078431373,0.183333333333333,0,0.00274953717712595,0.0663053253637414,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
1,1,0,0.161490683229814,0.146078431372549,0.439393939393939,0.148436153391763,0.131645552730834,0.398400446735262,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,1,0,0.0331262939958592,0.0166666666666667,0.787878787878788,0.0231385672061026,0.0134132621090427,0.75139532155883,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0.0766045548654244,0.0470588235294118,0.691823899371069,0.0425934975436955,0.0353800151057762,0.4521324574815,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,1,0,0.0579710144927536,0.0607843137254902,0.355721393034826,0.0595081268860487,0.0602698549226008,0.298399299706671,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1,0,0,0.020703933747412,0.00980392156862745,0.766666666666667,0.0188128401993613,0.0104874114560872,0.76814977010109,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1,0,0,0.031055900621118,0.0156862745098039,0.777777777777778,0.0332667920965336,0.0194330806967718,0.769865654394198,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
0,1,0,0.0165631469979296,0.00882352941176471,0.666666666666667,0.0129243415934112,0.00850078745410489,0.605561340770149,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,1,0,0.0973084886128364,0.0588235294117647,0.712820512820513,0.0618328794608775,0.048515750273405,0.503098165054639,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0.020703933747412,0.0127450980392157,0.611111111111111,0.00868807720241108,0.00698182303368779,0.46054861628889,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,1,0,0.0910973084886128,0.0480392156862745,0.827160493827161,0.0512055952944486,0.0324116586094585,0.707301185065858,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,1,0,0.267080745341615,0.169607843137255,0.691947565543071,0.247233309391607,0.164707855718394,0.67792070566996,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,1,0,0.144927536231884,0.152941176470588,0.355072463768116,0.128876819634985,0.12935538363668,0.300814842520759,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,1,0,0.111801242236025,0.0843137254901961,0.551282051282051,0.0675993007703988,0.0685623065614822,0.296449085817764,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0.0372670807453416,0.0264705882352941,0.5625,0.0314443784862634,0.0315494380603612,0.311277646786198,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0.0579710144927536,0.0637254901960784,0.333333333333333,0.0454122076567609,0.060354676000162,0.129751833838709,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
1,1,0,0.0496894409937888,0.0382352941176471,0.522727272727273,0.0653457903193068,0.0436032756184672,0.659288081568993,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
